"Uid","Installed_At","Connection_Type","Cpu_Type","Network_Type","Device_Manufacturer","ISP","Country","Country_Subdivision","City","Postal_Code","Language","Device_Name","Device_Type"
"3A311996CA781890AE160621873F5D6E","1607420625","Cellular","arm64-v8a","13","Oppo","Jio","in","Tamil Nadu","Chennai","600001","en","A91","phone"
"0E540C87C447026C5B6979736AC56C3D","1607418908","Cellular","armeabi-v7a","13","Xiaomi","Airtel","in","Kerala","Kochi","682507","en","9","phone"
"58F9D374EDAF4E1BE8D9EA952CCDD62F","1607419421","Cable/DSL","armeabi-v7a","13","Xiaomi","Tripleplay","in","National Capital Territory of Delhi","New Delhi","110008","en","Redmi8ADual","phone"
"D5978036EC8B8B15A075FF710B3D25D0","1607421213","Cable/DSL","arm64-v8a","13","LG","YOU Broadband India","in","Andhra Pradesh","Visakhapatnam","530027","en","G8ThinQ","phone"
"82399740E372F0CCFBDD7812368A52DE","1608375403","Cellular","arm64-v8a","13","vivo","Jio","in","Madhya Pradesh","Bhopal","462101","en","vivo1726","phone"
"EC013A67FA4F558CE1AF9681EF5C710E","1608375810","Cellular","arm64-v8a","13","Oppo","Jio","in","Madhya Pradesh","Bhopal","462022","en","A15","phone"
"35239943E9A3EE65A0F0F2D85BA7878B","1608375857","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Maharashtra","Pune","411033","en","Redmi4","phone"
"D9AC6194A37C12E3627DEFDEF2DF87BB","1608376063","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Gujarat","Ahmedabad","380001","en","RedmiNote5Pro","phone"
"DD7E5C3E16474C4C73FE3AC892BC2531","1608376025","Cellular","arm64-v8a","0","Samsung","Jio","in","Bihar","Patna","800001","en","GalaxyM30s","phone"
"743E8DB435AD524A3B73F6DA601FD113","1608378920","Cellular","arm64-v8a","13","Realme","Airtel Broadband","in","Rajasthan","Jaipur","302006","en","7i","phone"
"93C927C7AFEB0884375F0252700618BB","1608379002","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Gujarat","Ahmedabad","380007","en","RedmiNote4","phone"
"3C141449CA69D49732FAF35049D68A78","1608377362","Cellular","arm64-v8a","13","vivo","Jio","in","Rajasthan","Jaipur","302012","en","vivo1920_20","phone"
"F380EA3F9055825DA65DBBFB95E5D31D","1608378036","Cellular","arm64-v8a","13","Realme","Airtel","in","Punjab","Mohali","140308","en","3Pro","phone"
"E9999BA55D3F9C7923386E084A9D375A","1608377952","Cellular","armeabi-v7a","13","Xiaomi","Jio","in","West Bengal","Kolkata","700014","en","RedmiGo","phone"
"0361E92C0DF8D93AECEFE4E3D116CA89","1608377468","Cellular","arm64-v8a","15","Huawei","Jio","in","Uttar Pradesh","Lucknow","226003","en","Honor7C","phone"
"FF619983C4F5CD7D3A97ED81809FB86B","1608378086","Cellular","armeabi-v7a","13","Xiaomi","Jio","in","National Capital Territory of Delhi","Delhi","110054","hi","Redmi6","phone"
"F1DD865CEF77E2085EFA8F8B9C3A88EC","1608378107","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Gujarat","Ahmedabad","380001","en","9","phone"
"3605609DC970EA95AD3432AD71A9202B","1608377874","Cellular","arm64-v8a","13","Realme","Airtel Broadband","in","Karnataka","Bengaluru","560002","en","7i","phone"
"FFB5858C80612F4ADC7CD15C53FCF730","1609128166","Cellular","arm64-v8a","0","Realme","Idea Cellular","in","Madhya Pradesh","Indore","452006","en","C3","phone"
"C981B7353B2BE98250D8CDF21D0F2755","1609128945","Cellular","arm64-v8a","0","Xiaomi","Airtel","in","West Bengal","Kolkata","700006","en","RedmiNote9Pro","phone"
"90D58BEB0966A57924F90EE30FF2AA5F","1609129494","Cellular","arm64-v8a","13","vivo","Jio","in","Gujarat","Ahmedabad","380006","gu","vivo1820","phone"
"A724191D29DC94F2A3BD3F6128816C27","1609129582","Cellular","arm64-v8a","13","Asus","Jio","in","West Bengal","Kolkata","700034","en","ZenFoneMaxPro(M1)","phone"
"8414A5FF7DBA024240A79E29A6B35EB5","1609129767","Cellular","arm64-v8a","0","Xiaomi","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","M2","phone"
"0A9D2FD2615CF443ED6E90F2896E4E24","1609128792","Cellular","arm64-v8a","13","Xiaomi","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","RedmiNote5","phone"
"8BB8E325A188D73D3F6531CC9CE108CA","1609129925","Cable/DSL","arm64-v8a","0","Realme","Jetway Broadband India Pvt","in","Maharashtra","Thane","400080","en","X2","phone"
"FF07D0BD89E8A8FE59C94A2C050BBA2A","1609130224","Cable/DSL","arm64-v8a","0","Xiaomi","Airtel Broadband","in","Tamil Nadu","Chennai","600004","en","RedmiNote8Pro","phone"
"91B5C8EF45657832791E055BB783DA59","1609130255","Cellular","arm64-v8a","0","Vivo","Airtel","in","Karnataka","Mangalore","575028","en","V20SE","phone"
"DC453EC72071B071D352B94BFC11DA2C","1609130165","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Tamil Nadu","Chennai","600001","en","RedmiNote6Pro","phone"
"4BA9B66582F001B5670102E73F41D8B7","1609130404","Cellular","armeabi-v7a","0","Samsung","Jio","in","Rajasthan","Jaipur","302001","en","GalaxyM01","phone"
"98AF49F870CBACEB98AEC252CB1F8D5A","1609130426","Cellular","arm64-v8a","13","vivo","Jio","in","Rajasthan","Jaipur","302016","en","vivo1907","phone"
"2379759ECEE810C4F083250FBC44E785","1609130869","Cellular","arm64-v8a","0","Realme","Airtel","in","Bihar","Siwan","841238","en","3i","phone"
"88448ED40F81849C09345C2773E2811D","1606036672","Cellular","arm64-v8a","0","Xiaomi","Airtel","in","National Capital Territory of Delhi","Delhi","110006","en","9","phone"
"049F5B2D4D1E7944645CB19F09E2F34B","1609130967","Cellular","arm64-v8a","0","vivo","Jio","in","Maharashtra","Pune","411030","en","vivo1951","phone"
"A0D35A3DDBA3E3F27D75F6E7CD918FA2","1609122143","Cellular","arm64-v8a","13","Oppo","Jio","in","Kerala","Vyttila","682019","en","A312020","phone"
"6FB89CD33E368F3C6C68118440355788","1607413517","Cellular","arm64-v8a","13","vivo","Airtel","in","Tamil Nadu","Chennai","600092","en","vivo1906","phone"
"14F2FFC6DE809BB5DAE2CA978AAC4638","1607410821","Cellular","arm64-v8a","13","vivo","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","vivo1904","phone"
"964AD7ABD73D0DD58FB4B5D3DB3434DA","1607413589","Cellular","armeabi-v7a","13","Samsung","Airtel","in","Rajasthan","Jaipur","302012","en","GalaxyJ6","phone"
"C3128F401551FD671534B4EC3798210D","1606206652","Cellular","arm64-v8a","13","Realme","Airtel","in","Maharashtra","Pune","411038","en","5","phone"
"54A445F0BA9152A6F6E288776938117A","1607412456","Cellular","arm64-v8a","13","Realme","Jio","in","Madhya Pradesh","Bhopal","462023","en","5","phone"
"E29046F1EF241429D29B1C473FFFE472","1607412553","Cellular","armeabi-v7a","13","Samsung","Jio","in","Jammu and Kashmir","Srinagar","190002","en","GalaxyJ7Prime","phone"
"38A0D7724FEFA5912966E9712EA5A291","1607412588","Cellular","armeabi-v7a","13","Samsung","Airtel","in","Gujarat","Ahmedabad","380006","en","GalaxyJ6+","phone"
"870EF8B3EC11C9DF34D0CFFDDE8F76C2","1607412695","Cellular","arm64-v8a","13","vivo","Jio","in","Haryana","Rohtak","124001","en","vivo1935","phone"
"9B3A53BD3C4620EECA69D589CD3D0D17","1607412682","Cellular","armeabi-v7a","13","vivo","Jio","in","Madhya Pradesh","","","en","vivo1606","phone"
"CBDE3067098AC43BE2B39DE5523E56A8","1607411875","Cellular","armeabi-v7a","13","Motorola","Vodafone India","in","Tamil Nadu","Chennai","600099","en","MotoCPlus","phone"
"5CEC9FBE2F251ACC25F09C7D31B71701","1607412879","Cellular","armeabi-v7a","13","Samsung","Jio","in","West Bengal","Kolkata","700059","en","GalaxyJ7Prime2","phone"
"D99D47AEFAD426C195E765948FB53FD2","1607412868","Cellular","armeabi-v7a","13","Samsung","Vodafone India","in","National Capital Territory of Delhi","Delhi","110054","en","GalaxyJ1","phone"
"A59600D81F33AD53BF364687C14DF842","1603675179","Cellular","armeabi-v7a","13","Samsung","Jio","in","Bihar","Patna","800001","en","GalaxyJ6","phone"
"D016509557EB3474129EBE71B931D521","1607108458","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Tamil Nadu","Chennai","600007","en","Redmi6","phone"
"0F26B7854662323ADB5A735EF4E77DAB","1607108978","Cellular","arm64-v8a","18","Oppo","Airtel","in","Tamil Nadu","Chennai","600001","en","A312020","phone"
"472F3157FC1C873D7E588107414096C0","1607110585","Cellular","arm64-v8a","13","Motorola","Airtel","in","Bihar","Patna","800001","en","Milestone2","phone"
"4DBC6FAB3C86C23508AFEFFF96A86406","1601512831","Cellular","arm64-v8a","13","Oppo","Jio","in","West Bengal","Kolkata","700006","en","F11","phone"
"5365B40CFC7EB95F2051EE8E22948E72","1607364495","Cellular","armeabi-v7a","13","Samsung","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","GalaxyJ2","phone"
"603BA9A58DDD537DAA8E89FC46DF4B85","1607364589","Cable/DSL","arm64-v8a","18","Oppo","Siti Networks","in","West Bengal","Kolkata","700047","en","A92020","phone"
"1EB0604366D339A9EC5808F723CE8390","1607364594","Cellular","arm64-v8a","2","Xiaomi","Jio","in","West Bengal","Kolkata","700028","en","MiA2","phone"
"A37FA59D5D7FE6F5FE6AE95DAA40AA34","1607365244","Cellular","armeabi-v7a","13","Motorola","Jio","in","Uttar Pradesh","Lucknow","226003","en","MotoG(3rdGen)","phone"
"F0865A68ABDAD00A803ACDC4BFB12E80","1607365241","Cable/DSL","arm64-v8a","18","Realme","Webstar Broadband Private Limited","in","National Capital Territory of Delhi","New Delhi","110001","en","XT","phone"
"5D755BAA0585A4F01175E69EC00F2855","1607364788","Cellular","armeabi-v7a","13","Xiaomi","Jio","in","Uttar Pradesh","Lucknow","226005","en","RedmiGo","phone"
"CA426C7BFC1024DE16C1F6A6A7486266","1607365614","Cellular","armeabi-v7a","13","vivo","Airtel","in","Karnataka","Davangere","577002","en","vivo1606","phone"
"68F22D6DF012FD8FCEE8935B41B3A173","1607367279","Cellular","arm64-v8a","13","Realme","Airtel","in","Karnataka","Mysore","570008","en","6","phone"
"1E2E7625C644A1259BDBE8B87715B119","1609355699","Cable/DSL","arm64-v8a","0","Samsung","Excitel","in","National Capital Territory of Delhi","New Delhi","110003","en","GalaxyM31","phone"
"C784716C92D72CAB1FA624342F762AC9","1609355691","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Tamil Nadu","Chennai","600001","en","RedmiNote8","phone"
"7A5F7FE44483E1C16CB0E5FB44EC8DE1","1609355940","Cellular","arm64-v8a","13","vivo","Airtel","in","Maharashtra","Pune","411009","en","vivo1901","phone"
"F03439A89D9FBBA7F73A86F43705CF84","1609356387","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Telangana","Hyderabad","500025","en","RedmiNote8","phone"
"AB89D9518A59695104340AAD3E914380","1609357559","Cellular","arm64-v8a","13","Oppo","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","A57","phone"
"1B53A2D2C63002143942ACAD33AB52CA","1609358035","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Bihar","Patna","800002","en","RedmiNote5","phone"
"54BBDD79E485024F3B8DE191E4B32B83","1607123734","Cellular","armeabi-v7a","13","Xiaomi","Jio","in","Uttar Pradesh","Lucknow","226004","en","Redmi8ADual","phone"
"84C94B2EB66EBD7A3C5B1187672A1AB5","1607124968","Cellular","arm64-v8a","13","INFINIX MOBILITY LIMITED","Airtel","in","Tamil Nadu","Salem","636007","en","InfinixX655D","phone"
"98ED8109F9080B86ECD4A2CD968029AE","1607125737","Cellular","arm64-v8a","13","Samsung","Airtel","in","Andhra Pradesh","Vijayawada","520004","en","GalaxyM31","phone"
"412F1B59E20824D1C411344FCFE100B6","1608950193","Cable/DSL","arm64-v8a","13","vivo","Hathway","in","Karnataka","Bengaluru","560002","en","vivo1807","phone"
"74B71D276EB26121448DAE4CDBF2847B","1608947939","Cellular","armeabi-v7a","13","vivo","Jio","in","Gujarat","Ahmedabad","380001","en","vivo1610","phone"
"1DD880A0E39CAB2D601C8A742FB0BE37","1608947993","Cellular","arm64-v8a","0","HMD Global","Jio","in","Telangana","Hyderabad","500025","en","Nokia3.1Plus","phone"
"45D533C268267EF8EC1F656B1D9A191C","1608948105","Cellular","arm64-v8a","13","vivo","Jio","in","West Bengal","Kolkata","700059","en","vivo1901","phone"
"10C64573484EA292884F3A44C97F0D26","1608948157","Cellular","arm64-v8a","0","Samsung","Jio","in","Bihar","Patna","800002","en","GalaxyM30s","phone"
"B3292A6017C2AF547DAE9D892DFCC187","1608950394","Cellular","armeabi-v7a","0","iPro","Jio","in","Bihar","Patna","800001","en","Wave5.0","phone"
"CF3B15B90ACBA2101C9AAB488B730EFB","1608948476","Cellular","arm64-v8a","0","Xiaomi","Airtel","in","Karnataka","Bengaluru","560002","en","RedmiNote9Pro","phone"
"CB343657323FBF4B9C6D5A04EB2DA07E","1608950745","Cellular","armeabi-v7a","13","Samsung","Vodafone India","in","National Capital Territory of Delhi","New Delhi","110008","en","GalaxyJ2(2016)","phone"
"A0F5365A6312538F9D231EA20E3C5FEA","1608948748","Cellular","armeabi-v7a","0","Samsung","Jio","in","Tamil Nadu","Chennai","600001","en","GalaxyA10","phone"
"5E5619F8E49C857D96F81AE6E331F8DE","1608948933","Cellular","armeabi-v7a","13","Samsung","Airtel Broadband","in","Karnataka","Bengaluru","560002","en","GalaxyJ2(2016)","phone"
"4E9595BBD45F36FE3EF6D4FAB9EDB0A8","1608950806","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Bihar","Patna","800001","en","RedmiY3","phone"
"01C9B995C432E9F28650D76D8CA13672","1608949136","Cellular","armeabi-v7a","13","Samsung","Jio","in","Rajasthan","Jaipur","302016","en","GalaxyJ5Prime","phone"
"194B26DA13A98B88C0EF91B563A1AFC2","1608951152","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","Redmi4A","phone"
"652E7FB57AF781BE1FDA390D50D2ABD0","1608949343","Cellular","arm64-v8a","13","Realme","Jio","in","Uttar Pradesh","Lucknow","226004","en","5","phone"
"278CF0D174D79455AB5D27472F29F18B","1608951332","Cellular","arm64-v8a","0","Xiaomi","Jio","in","Telangana","Hyderabad","500025","en","RedmiNote8","phone"
"9685CE40CF42245AE49D4823BDAFBA6C","1608949534","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Uttar Pradesh","Lucknow","226016","en","Redmi5A","phone"
"84A7890F8E5FC3A0D9BA1DF032D09CF1","1608951410","Cellular","armeabi-v7a","13","Samsung","Jio","in","Maharashtra","Pune","411038","mr","GalaxyJ5","phone"
"9B90FD01835784EF1874DAD192E3942B","1608950115","Cable/DSL","arm64-v8a","13","Xiaomi","ACT Fibernet","in","Telangana","Hyderabad","500034","en","MiA1","phone"
"CC08A88F1F9BEA62C0C9773E447EE3EA","1607440312","Cellular","arm64-v8a","13","INFINIX MOBILITY LIMITED","Jio","in","West Bengal","Kolkata","700028","en","InfinixX682B","phone"
"8ABD59B9AF197B7DAA8D0B560B8F51A0","1607440664","Cellular","arm64-v8a","13","Oppo","Airtel Broadband","in","Karnataka","Shimoga","577203","en","F9Pro","phone"
"7CFFCC94A152655202B824E62306F480","1607440785","Cellular","arm64-v8a","13","Oppo","Jio","in","Gujarat","Ahmedabad","380001","en","A312020","phone"
"879E54610A2746F7802C7F3D2FA8FF4F","1607440861","Cellular","armeabi-v7a","15","Xiaomi","Idea Cellular","in","Punjab","Ludhiana","141203","en","Redmi7A","phone"
"D01562D97E3E358A2B6DC7BE566B2842","1607441881","Cellular","arm64-v8a","13","Gionee","Jio","in","Telangana","Hyderabad","500025","en","F103Pro","phone"
"703BEC52FA5090D73A894DBF91E18982","1607441089","Cellular","arm64-v8a","13","Oppo","Jio","in","Maharashtra","Pune","411038","en","A52020","phone"
"3A8B9E485724773EB220EC2387B5DF91","1607439594","Cellular","arm64-v8a","13","vivo","Jio","in","Rajasthan","Jaipur","302001","en","vivo1820","phone"
"49C0A422F4F1FDEA222288F1451CB2D4","1607442240","Cellular","arm64-v8a","13","Samsung","Jio","in","Telangana","Hyderabad","500025","en","GalaxyA30","phone"
"A583971BA2300C7F4FFFF6D24FDC06E4","1607442420","Cellular","arm64-v8a","13","Oppo","Airtel Broadband","in","Karnataka","Bengaluru","560002","en","Realme2","phone"
"AB981DE47D468CB5B9761AB76D707640","1607439949","Cellular","arm64-v8a","13","Samsung","Jio","in","Uttar Pradesh","Lucknow","226017","en","GalaxyM31","phone"
"4D372174E4A7E445ADAEA11C0F30BD67","1607442747","Cellular","arm64-v8a","13","Vivo","Idea Cellular","in","Maharashtra","Pune","411007","en","Y20","phone"
"4EDFF4AB58543F2585BC4E390DBFCCAD","1607440108","Cellular","arm64-v8a","13","Tecno","Airtel","in","Rajasthan","Jaipur","302004","hi","TECNOCD7","phone"
"3360A118D87EFD90D11E913E0267FD14","1607360984","Cellular","arm64-v8a","13","Vivo","Jio","in","Rajasthan","Jaipur","302012","en","Y20","phone"
"FF2245019AB15E3B348DFD50E9157815","1607360549","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","West Bengal","Kolkata","700099","en","RedmiY1","phone"
"3F2FE907BDB88AE10A70609480EED92A","1607361735","Cellular","arm64-v8a","13","Lenovo","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","LenovoL39051","phone"
"5BD169D063988B59782676B8F2C51A36","1607362523","Cellular","armeabi-v7a","13","vivo","Jio","in","Bihar","Patna","800020","en","vivo1606","phone"
"B5BE8E7B69F15B40424F9D73DE798934","1607362725","Cable/DSL","arm64-v8a","18","Xiaomi","Andhra Pradesh State FiberNet Limited","in","Andhra Pradesh","Guntur","533349","en","POCOX2","phone"
"916B15A13ABA261793E1DBC87210914A","1607362717","Cellular","arm64-v8a","13","Oppo","Jio","in","West Bengal","Kolkata","700059","en","A5","phone"
"DDB3C7DA0DCAE28571E44EE937980184","1607363217","Cable/DSL","arm64-v8a","3","Huawei","Jio","in","Uttar Pradesh","Noida","110091","en","Honor8Lite","phone"
"BBC8C0E9E66866DB2EC083770BC01DC0","1607363944","Cellular","armeabi-v7a","13","Motorola","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","MotoG(3rdGen)","phone"
"E0BBF7CB63A725AF0980170D9C3E96EF","1607379858","Cellular","armeabi-v7a","13","Samsung","Airtel","in","Kerala","Thrissur","680005","en","GalaxyA6","phone"
"1A4C18ABDDAB7A683FC9DF95C753A7CE","1607600158","Cellular","armeabi-v7a","0","Motorola","Airtel","in","Telangana","Hyderabad","500025","en","MotoE2","phone"
"C3ACA967A0CF1B417A649527333F389C","1607599017","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Gujarat","Ahmedabad","380001","en","RedmiNote4","phone"
"B00F777429B003D0429252653EC627AC","1607599286","Cellular","arm64-v8a","13","Realme","Airtel Broadband","in","Jammu and Kashmir","Jammu","180002","en","5Pro","phone"
"33A5145F866681CA7B2BF94CB1432259","1607599543","Cellular","armeabi-v7a","13","Samsung","Jio","in","Rajasthan","Jaipur","302004","hi","J2Core2020","phone"
"D890D67BC34CF4DECDFE27D166309298","1607600614","Cellular","arm64-v8a","13","Oppo","Jio","in","Rajasthan","Jaipur","302002","en","F9Pro","phone"
"3504C9851754A06D9B7AA12887431BF4","1607600936","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Madhya Pradesh","Bhopal","462036","en","Narzo20","phone"
"DD180C00705AAEB14725EC643415A82A","1607601043","Cellular","armeabi-v7a","13","Xiaomi","Jio","in","Rajasthan","Jaipur","302004","hi","RedmiY2","phone"
"DC7EA2632EBC8170DC9BA0302AD30380","1607596100","Cellular","armeabi-v7a","13","Samsung","Jio","in","National Capital Territory of Delhi","New Delhi","110008","en","GalaxyJ7Max","phone"
"B507C3AF2A917A520ED85A280917B5BE","1607417291","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Bihar","Patna","800002","en","RedmiNote8","phone"
"3314F3A19C2694CB09A52322E879DFC3","1607414417","Cellular","arm64-v8a","13","Samsung","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","GalaxyM31","phone"
"06A33AAF3E44B35268691E709D28498D","1607414541","Cellular","arm64-v8a","13","Realme","Vodafone India","in","Karnataka","Hubli","580029","en","XT","phone"
"0A539CBAA1B99B9A041A83209153BB1B","1607417668","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Rajasthan","Jaipur","302021","en","RedmiNote5","phone"
"BDF0CD87E66FF1DBAFE99AD023F5CCCA","1607415023","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Maharashtra","Pune","411038","en","Redmi4","phone"
"0ABCFECF5E7A39A5B75BD0C60182BA31","1607415081","Cellular","armeabi-v7a","15","OnePlus","BSNL","in","National Capital Territory of Delhi","","","en","ONEE1003","phone"
"36155B8C590D4158FAE00ABA4B8A29FC","1607415493","Cellular","arm64-v8a","13","vivo","Airtel","in","Jammu and Kashmir","Jammu","181132","en","vivo1820","phone"
"F151EAFA16FD52DF27847457B1C7A818","1607415718","Cable/DSL","arm64-v8a","13","Oppo","BSNL","in","Andhra Pradesh","Kakinada","533005","en","Reno10xZoom","phone"
"3D4A7AD606D583637A3E5546E2A5064D","1607415831","Cellular","arm64-v8a","13","Realme","Idea Cellular","in","Madhya Pradesh","Gwalior","474010","en","3","phone"
"7932B0EC681A38669927D8BFC2FD5825","1607415976","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Chhattisgarh","Raipur","492013","en","Note9","phone"
"FD4D258674C796DCD34B9C5CD60959EE","1607415951","Cellular","arm64-v8a","13","vivo","Jio","in","Madhya Pradesh","Bhopal","462101","en","vivo1714","phone"
"457F512598BAA8BEAD86F1512C66BC0E","1607416065","Cellular","arm64-v8a","13","GIONEE","Idea Cellular","in","Uttarakhand","Ramnagar","244715","en","M7Power","phone"
"D3A4D9B895D47424CDAAF41DD9995146","1607416010","Cellular","arm64-v8a","13","Oppo","Airtel","in","Tamil Nadu","Erode","638004","en","A12","phone"
"53017E7ED3E969C3EE535E87AF845F1D","1607416226","Cellular","arm64-v8a","13","Xiaomi","Jio","in","Uttar Pradesh","Lucknow","226016","en","Redmi8","phone"
"CE3ACF84CCCBD84A127A5DB1A3D12C0F","1608756212","Cellular","arm64-v8a","13","vivo","Jio","in","Maharashtra","Mumbai","400072","en","vivo1811","phone"
"7EA43D548D47AA0AFEF374F09B0AE2F4","1607367820","Cellular","arm64-v8a","13","Realme","Jio","in","Tamil Nadu","Chennai","600010","en","5Pro","phone"
"C9CA935F2E43448F8E8DFC7EE857D9EC","1607370373","Cable/DSL","arm64-v8a","2","vivo","VOL Broadband","in","Andhra Pradesh","Visakhapatnam","530003","en","vivo1723","phone"
"0898E5C9EF684BDF00BAFCFD05AC2DDC","1607446917","Cellular","arm64-v8a","13","Huawei","Airtel","in","Maharashtra","Mumbai","400072","en","HonorPlay","phone"
"9E61F8B83298DFB40AFE146410394173","1607447256","Cellular","arm64-v8a","13","Xiaomi","Airtel","in","Tamil Nadu","Salem","636006","en","RedmiNote5Pro","phone"
"F903D1CB3C8E1F46400104852C47661C","1607447941","Cellular","armeabi-v7a","13","Samsung","Airtel","in","Uttar Pradesh","Lucknow","226016","en","GalaxyJ2Pro","phone"
"08C79BB3234E631AC0D701D0AAC70A17","1607449323","Cellular","armeabi-v7a","13","mobiistar","Airtel","in","West Bengal","Kolkata","700006","en","C1Lite","phone"
"F119AB625A3885D8CC5AA180A7BD42C2","1607083349","Cellular","arm64-v8a","13","Realme","Jio","in","Uttar Pradesh","Lucknow","226016","en","C2","phone"
"957EB3B5C9D91D033989F405C87678AB","1607083579","Cellular","armeabi-v7a","13","Samsung","Jio","in","Rajasthan","Jaipur","302021","hi","GalaxyJ2","phone"
"BF30FE5604950440E928B37315195114","1607085790","Cellular","arm64-v8a","13","vivo","Airtel","in","Rajasthan","Jaipur","302012","en","vivo1804","phone"
"64AC1A6B3E575491A029D77947D5C4D3","1607097676","Cellular","arm64-v8a","13","Oppo","Jio","in","Maharashtra","Mumbai","400076","en","A3s","phone"
"822FBA95D0914FAD0B99BEC5BAC489B9","1607097861","Cellular","armeabi-v7a","0","Samsung","Idea Cellular","in","Madhya Pradesh","Indore","452001","en","GalaxyJ7Max","phone"
"C3ACD6280AF415E0B49FF0AA3967E9E2","1607098787","Cellular","arm64-v8a","13","Oppo","Airtel","in","National Capital Territory of Delhi","Delhi","110054","en","A7","phone"
"6166EE7E9FE4689DAFADDAA006861E71","1607095630","Cellular","armeabi-v7a","13","Samsung","Vodafone India","in","West Bengal","Kolkata","700075","en","GalaxyJ6","phone"
"0FF2F86AD0DF35020ED5063D8655C041","1607099539","Cellular","armeabi-v7a","13","Xiaomi","Airtel","in","Madhya Pradesh","Indore","452001","en","Redmi6","phone"
"0C27F0D50BC28AD02FCD75D06BB0DF81","1607099820","Cellular","armeabi-v7a","15","Xiaomi","BSNL","in","","","","en","M2006C3MI","phone"
"3EB5B1AFBF1E0C4C542650E9E1760038","1607100012","Cellular","arm64-v8a","13","Samsung","Vodafone India","in","Uttar Pradesh","Lucknow","226016","en","GalaxyA20","phone"
"250F6C948EF6E31183E7B8AE3FA54E5D","1607100690","Cellular","arm64-v8a","13","Realme","Airtel","in","Tamil Nadu","Coimbatore","641024","en","C11","phone"
"1A131D0F30D8C5E5B59FD4FB52D074D1","1590969600","Cellular","arm64-v8a","13","Xiaomi","Jio","in","West Bengal","Kolkata","700034","en","RedmiNote8","phone"
"436EFCBA33802A30D87459C57208239D","1607100941","Cellular","arm64-v8a","13","vivo","Idea Cellular","in","Maharashtra","Pune","411033","en","vivo1816","phone"
"37BD8CD1A2545121961CB2ED2CB016ED","1607436153","Cellular","arm64-v8a","13","Oppo","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","F17","phone"
"4C6BF547ED6B8FD3DD2C762E0B34FBD7","1607436355","Cellular","arm64-v8a","13","Oppo","Vodafone India","in","West Bengal","Siliguri","734013","en","Realme5s","phone"
"7D322CA29C2D16FE214F6CBDC0EE6413","1605688046","Cellular","arm64-v8a","13","vivo","Jio","in","Madhya Pradesh","Bhopal","462022","en","vivoV3Max","phone"
"2393B7EF9BC8F062C021522FDB9E31F0","1607437038","Cellular","armeabi-v7a","13","Lava","Vodafone India","in","West Bengal","Kolkata","700059","en","A97","phone"
"EB2C5A525FF2D9BDBD64D3A2EF502033","1607437360","Cellular","arm64-v8a","0","Realme","Jio","in","Rajasthan","Jaipur","302004","en","C15(QualcommEdition)","phone"
"963A7C7CB626D2E5731BC3D2C4883B36","1607437772","Cellular","arm64-v8a","18","Xiaomi","BSNL","in","Haryana","Kurukshetra","136131","en","RedmiNote9Pro","phone"
"084EC13091A374AE773635480FF83C39","1607437751","Cellular","arm64-v8a","13","Oppo","Vodafone India","in","Kerala","Kochi","682507","en","A91","phone"
"98BFFCD12FCF35C996240A04BA2A4A9A","1607438386","Cellular","arm64-v8a","13","Realme","Jio","in","National Capital Territory of Delhi","Delhi","110054","en","5Pro","phone"
"55F44F220C0AB0CF02F247FB9BAD674A","1609132060","Cellular","arm64-v8a","13","vivo","Jio","in","Gujarat","Ahmedabad","380001","en","vivo1820","phone"
"E425DF211E5284DE1231C6FF57731CFA","1609132232","Cellular","arm64-v8a","13","Huawei","Jio","in","Madhya Pradesh","","","en","Honor8C","phone"
"FE9854810C13B898F9BC41CF3C9D0B7F","1609132278","Cellular","arm64-v8a","13","Oppo","Jio","in","Bihar","Patna","800001","en","A5","phone"
